epoch,mode_dist,step,train_loss,val_ade,val_fde,val_nll,val_tv_ade,val_tv_fde
42,1312.6234130859375,2106,,1.4009366035461426,3.614637851715088,25.269481658935547,2.324483871459961,6.412022113800049
42,,2106,-4.436929225921631,,,,,
43,1321.761962890625,2155,,1.3912830352783203,3.5913548469543457,24.822343826293945,2.305267572402954,6.3736701011657715
43,,2155,-2.242157220840454,,,,,
44,1346.4251708984375,2204,,1.384163498878479,3.5877766609191895,24.372220993041992,2.2719292640686035,6.30876350402832
44,,2204,-1.8064717054367065,,,,,
45,1344.9591064453125,2253,,1.367933988571167,3.5448389053344727,24.119800567626953,2.2463529109954834,6.253908157348633
45,,2253,0.22568577527999878,,,,,
46,1340.3912353515625,2302,,1.3443841934204102,3.495354413986206,23.28188705444336,2.1976780891418457,6.164319038391113
46,,2302,0.976778507232666,,,,,
47,1362.880859375,2351,,1.3328121900558472,3.4715662002563477,22.945030212402344,2.1622612476348877,6.093636989593506
47,,2351,-7.498342514038086,,,,,
48,1370.11328125,2400,,1.3244750499725342,3.4508490562438965,22.473434448242188,2.163196325302124,6.103642463684082
48,,2400,-3.237304449081421,,,,,
49,1371.164794921875,2449,,1.3159425258636475,3.4330697059631348,22.260345458984375,2.1427974700927734,6.080356597900391
49,,2449,-16.054916381835938,,,,,
50,1375.0521240234375,2498,,1.307328701019287,3.421037197113037,21.74693489074707,2.112532615661621,6.031005382537842
50,,2498,-7.6410746574401855,,,,,
51,1378.379638671875,2547,,1.298483967781067,3.404064416885376,21.484861373901367,2.0965936183929443,5.98989725112915
51,,2547,-16.930063247680664,,,,,
52,1371.269287109375,2596,,1.2818747758865356,3.3610599040985107,20.82854652404785,2.087315082550049,5.959351539611816
52,,2596,-21.03317642211914,,,,,
53,1384.1505126953125,2645,,1.2805542945861816,3.365009069442749,20.628942489624023,2.0753226280212402,5.961493968963623
53,,2645,-5.223374843597412,,,,,
54,1383.1226806640625,2694,,1.2701215744018555,3.338970899581909,20.205738067626953,2.0575058460235596,5.9185051918029785
54,,2694,-13.95361614227295,,,,,
55,1389.135498046875,2743,,1.262945294380188,3.322091817855835,19.897998809814453,2.0455029010772705,5.887239933013916
55,,2743,-10.419846534729004,,,,,
56,1390.7689208984375,2792,,1.2597026824951172,3.3200411796569824,19.477720260620117,2.041851282119751,5.887614727020264
56,,2792,-8.893235206604004,,,,,
57,1375.8121337890625,2841,,1.2546974420547485,3.3109965324401855,19.156661987304688,2.040773630142212,5.8829474449157715
57,,2841,-9.339689254760742,,,,,
58,1383.806640625,2890,,1.2486510276794434,3.299609661102295,18.74248504638672,2.0228500366210938,5.842705249786377
58,,2890,-11.734676361083984,,,,,
59,1377.689453125,2939,,1.2425612211227417,3.2885665893554688,18.287120819091797,2.029470920562744,5.854899883270264
59,,2939,-6.321722984313965,,,,,
60,1380.66162109375,2988,,1.2400072813034058,3.2832353115081787,18.221012115478516,2.0181503295898438,5.8349995613098145
60,,2988,-14.682220458984375,,,,,
61,1381.324462890625,3037,,1.2355204820632935,3.2787580490112305,17.69578742980957,2.014540433883667,5.822064399719238
61,,3037,-11.24006175994873,,,,,
62,1371.5606689453125,3086,,1.2200112342834473,3.2360873222351074,17.38716697692871,1.974631905555725,5.716104030609131
62,,3086,-9.47433090209961,,,,,
63,1367.8739013671875,3135,,1.218707799911499,3.238511323928833,17.13286018371582,1.9780012369155884,5.734835624694824
63,,3135,-12.182628631591797,,,,,
64,1369.1011962890625,3184,,1.214097261428833,3.230602979660034,16.65397071838379,1.9583301544189453,5.6786088943481445
64,,3184,-12.634872436523438,,,,,
65,1358.1480712890625,3233,,1.2108075618743896,3.221684694290161,16.385190963745117,1.959230899810791,5.678987503051758
65,,3233,-12.82462215423584,,,,,
66,1366.6031494140625,3282,,1.2076976299285889,3.2154946327209473,16.203161239624023,1.9554957151412964,5.665833473205566
66,,3282,-17.08013153076172,,,,,
67,1378.427978515625,3331,,1.203365683555603,3.2107174396514893,15.914830207824707,1.948449730873108,5.6568379402160645
67,,3331,-17.662548065185547,,,,,
68,1367.5301513671875,3380,,1.2061837911605835,3.2172884941101074,15.690114974975586,1.961396336555481,5.687644004821777
68,,3380,-20.012765884399414,,,,,
69,1365.148681640625,3429,,1.202622652053833,3.2082717418670654,15.757852554321289,1.9498895406723022,5.660518169403076
69,,3429,-18.186870574951172,,,,,
70,1363.353271484375,3478,,1.2031739950180054,3.218522071838379,15.319111824035645,1.9532687664031982,5.673930644989014
70,,3478,-14.757134437561035,,,,,
71,1368.2181396484375,3527,,1.1963459253311157,3.1953163146972656,14.929338455200195,1.9441889524459839,5.643653392791748
71,,3527,-18.926774978637695,,,,,
72,1360.582275390625,3576,,1.1916229724884033,3.1867167949676514,14.701431274414062,1.9414734840393066,5.648629188537598
72,,3576,-13.412364959716797,,,,,
73,1364.722412109375,3625,,1.1920199394226074,3.1917178630828857,14.723091125488281,1.9456334114074707,5.671561241149902
73,,3625,-12.123536109924316,,,,,
74,1369.5999755859375,3674,,1.1899893283843994,3.1918833255767822,14.064352035522461,1.933390498161316,5.645238876342773
74,,3674,-14.36497688293457,,,,,
75,1367.3203125,3723,,1.1875606775283813,3.1839730739593506,13.984415054321289,1.9262585639953613,5.626636028289795
75,,3723,-18.63486099243164,,,,,
76,1358.8350830078125,3772,,1.184181809425354,3.174973964691162,13.751788139343262,1.9249392747879028,5.616247177124023
76,,3772,-16.839277267456055,,,,,
77,1361.1236572265625,3821,,1.1834217309951782,3.173980236053467,13.657814979553223,1.9244191646575928,5.611905574798584
77,,3821,-15.211780548095703,,,,,
78,1377.3065185546875,3870,,1.183831810951233,3.182965040206909,13.385858535766602,1.9157236814498901,5.60877799987793
78,,3870,-13.561366081237793,,,,,
79,1358.3123779296875,3919,,1.179071068763733,3.16900897026062,13.142709732055664,1.9091746807098389,5.577629566192627
79,,3919,-15.803728103637695,,,,,
80,1346.3148193359375,3968,,1.1752485036849976,3.16280460357666,12.962786674499512,1.922835350036621,5.631283760070801
80,,3968,-16.13140296936035,,,,,
81,1369.9381103515625,4017,,1.1759428977966309,3.16752290725708,12.806205749511719,1.9278088808059692,5.65448522567749
81,,4017,-12.740774154663086,,,,,
82,1357.1259765625,4066,,1.168267846107483,3.147033452987671,12.582874298095703,1.907545804977417,5.589476585388184
82,,4066,-16.601686477661133,,,,,
83,1367.4552001953125,4115,,1.172035574913025,3.158670425415039,12.391446113586426,1.9286906719207764,5.656148433685303
83,,4115,-15.309769630432129,,,,,
84,1359.291748046875,4164,,1.1669642925262451,3.147150993347168,12.184118270874023,1.9196209907531738,5.631172180175781
84,,4164,-13.636802673339844,,,,,
85,1359.6748046875,4213,,1.1643179655075073,3.1430890560150146,11.888449668884277,1.9036719799041748,5.593009948730469
85,,4213,-21.25701904296875,,,,,
86,1369.9908447265625,4262,,1.1599088907241821,3.1314785480499268,11.772366523742676,1.9096235036849976,5.617547035217285
86,,4262,-17.868867874145508,,,,,
87,1358.7666015625,4311,,1.1580395698547363,3.130032539367676,11.506515502929688,1.9020415544509888,5.598635196685791
87,,4311,-16.274303436279297,,,,,
88,1363.48828125,4360,,1.1548576354980469,3.1217544078826904,11.312679290771484,1.8951088190078735,5.598991394042969
88,,4360,-14.82278060913086,,,,,
89,1369.627685546875,4409,,1.152114987373352,3.1183159351348877,11.176033973693848,1.8814313411712646,5.55839204788208
89,,4409,-18.82327651977539,,,,,
90,1363.4384765625,4458,,1.1481460332870483,3.1076536178588867,10.946565628051758,1.8823351860046387,5.56036376953125
90,,4458,-15.32192325592041,,,,,
91,1361.97900390625,4507,,1.145214319229126,3.103076219558716,10.967694282531738,1.875677466392517,5.545286655426025
91,,4507,-15.597031593322754,,,,,
92,1357.858642578125,4556,,1.141308069229126,3.094473361968994,10.682646751403809,1.8682706356048584,5.522371292114258
92,,4556,-15.902544021606445,,,,,
93,1360.821044921875,4605,,1.1403579711914062,3.0972607135772705,10.48630428314209,1.8681933879852295,5.524850368499756
93,,4605,-17.851911544799805,,,,,
94,1366.7584228515625,4654,,1.1388086080551147,3.0935347080230713,10.401905059814453,1.8591697216033936,5.5072340965271
94,,4654,-18.166038513183594,,,,,
95,1357.3880615234375,4703,,1.1370185613632202,3.0918831825256348,10.159381866455078,1.8532252311706543,5.495593070983887
95,,4703,-16.644411087036133,,,,,
96,1365.2325439453125,4752,,1.137890100479126,3.0969367027282715,10.124641418457031,1.876453161239624,5.565298557281494
96,,4752,-16.93115997314453,,,,,
97,1360.5250244140625,4801,,1.1363025903701782,3.095111608505249,9.783146858215332,1.8665419816970825,5.5493574142456055
97,,4801,-18.981740951538086,,,,,
98,1367.45458984375,4850,,1.135419249534607,3.093179702758789,9.762112617492676,1.8741950988769531,5.58168888092041
98,,4850,-17.346126556396484,,,,,
99,1351.530517578125,4899,,1.1303129196166992,3.0803301334381104,9.778217315673828,1.8689979314804077,5.566651344299316
99,,4899,-19.4239501953125,,,,,
100,1360.9600830078125,4948,,1.1308000087738037,3.0813021659851074,9.33597469329834,1.86278235912323,5.543948173522949
100,,4948,-17.795589447021484,,,,,
101,1337.7548828125,4997,,1.1250017881393433,3.067963123321533,9.347394943237305,1.8570301532745361,5.531501770019531
101,,4997,-18.031869888305664,,,,,
102,1342.8719482421875,5046,,1.120526671409607,3.054529905319214,9.152088165283203,1.8506267070770264,5.519711971282959
102,,5046,-18.23591423034668,,,,,
103,1350.806884765625,5095,,1.1229310035705566,3.064862012863159,9.201935768127441,1.854271650314331,5.5348429679870605
103,,5095,-18.529876708984375,,,,,
104,1350.702880859375,5144,,1.123777151107788,3.070868730545044,8.903633117675781,1.8536067008972168,5.5348310470581055
104,,5144,-18.675086975097656,,,,,
105,1351.757568359375,5193,,1.123042345046997,3.0694544315338135,8.824080467224121,1.857982873916626,5.543494701385498
105,,5193,-18.87078094482422,,,,,
106,1339.068603515625,5242,,1.1211036443710327,3.062936544418335,8.589319229125977,1.8539669513702393,5.529075622558594
106,,5242,-19.101951599121094,,,,,
107,1340.915771484375,5291,,1.1154669523239136,3.049070358276367,8.470296859741211,1.8266098499298096,5.453372001647949
107,,5291,-19.32056427001953,,,,,
108,1350.266845703125,5340,,1.118245244026184,3.060180425643921,8.376838684082031,1.8428497314453125,5.50625467300415
108,,5340,-19.53955078125,,,,,
109,1344.0955810546875,5389,,1.117820382118225,3.05718994140625,8.277262687683105,1.845953106880188,5.508883953094482
109,,5389,-19.763525009155273,,,,,
110,1346.7764892578125,5438,,1.1163067817687988,3.055375337600708,8.19752025604248,1.839346170425415,5.496087551116943
110,,5438,-19.9097843170166,,,,,
111,1339.02783203125,5487,,1.116034984588623,3.054856777191162,8.218555450439453,1.8473206758499146,5.518217086791992
111,,5487,-20.078468322753906,,,,,
112,1339.6280517578125,5536,,1.1148066520690918,3.0542385578155518,7.887730121612549,1.8287016153335571,5.466277599334717
112,,5536,-20.26881980895996,,,,,
113,1335.55322265625,5585,,1.1114951372146606,3.0446958541870117,7.890159606933594,1.8328676223754883,5.483871936798096
113,,5585,-20.477144241333008,,,,,
114,1328.496826171875,5634,,1.1100496053695679,3.042452335357666,7.758554935455322,1.8293606042861938,5.471529483795166
114,,5634,-20.646512985229492,,,,,
115,1318.590087890625,5683,,1.1079975366592407,3.0374608039855957,7.781118869781494,1.8258496522903442,5.464053153991699
115,,5683,-20.777734756469727,,,,,
116,1334.493408203125,5732,,1.1085923910140991,3.0389645099639893,7.636786937713623,1.8240832090377808,5.4630446434021
116,,5732,-21.02923583984375,,,,,
117,1327.892333984375,5781,,1.105799913406372,3.0331335067749023,7.400236129760742,1.8150033950805664,5.443840503692627
117,,5781,-21.08949851989746,,,,,
118,1329.94775390625,5830,,1.1054866313934326,3.0330557823181152,7.341064929962158,1.8120269775390625,5.429569721221924
118,,5830,-21.267602920532227,,,,,
119,1324.08837890625,5879,,1.1055488586425781,3.034280300140381,7.163764476776123,1.8171913623809814,5.446048736572266
119,,5879,-21.463621139526367,,,,,
120,1328.4622802734375,5928,,1.103782296180725,3.027096748352051,7.103700637817383,1.8079802989959717,5.417653560638428
120,,5928,-21.604944229125977,,,,,
121,1321.1517333984375,5977,,1.1039663553237915,3.030907392501831,7.042509078979492,1.8073537349700928,5.423150539398193
121,,5977,-21.717023849487305,,,,,
122,1319.41796875,6026,,1.1013845205307007,3.0221166610717773,7.038630962371826,1.8091204166412354,5.433370590209961
122,,6026,-21.866674423217773,,,,,
123,1317.2059326171875,6075,,1.1017454862594604,3.0279648303985596,6.729530334472656,1.792461633682251,5.381442070007324
123,,6075,-22.001089096069336,,,,,
124,1321.3240966796875,6124,,1.1011534929275513,3.026672601699829,6.704564571380615,1.8007397651672363,5.409958839416504
124,,6124,-22.225540161132812,,,,,
125,1330.191162109375,6173,,1.0984489917755127,3.0203194618225098,6.629739761352539,1.7924965620040894,5.38825798034668
125,,6173,-22.389150619506836,,,,,
126,1322.1729736328125,6222,,1.1004153490066528,3.0283870697021484,6.591682434082031,1.799984335899353,5.41071081161499
126,,6222,-22.536579132080078,,,,,
127,1322.9117431640625,6271,,1.0974700450897217,3.0184009075164795,6.406233310699463,1.7868366241455078,5.368687629699707
127,,6271,-22.701204299926758,,,,,
128,1314.3809814453125,6320,,1.0954258441925049,3.015197992324829,6.433855056762695,1.784157395362854,5.3743743896484375
128,,6320,-22.800376892089844,,,,,
129,1310.8619384765625,6369,,1.0965338945388794,3.0169339179992676,6.366515159606934,1.7919948101043701,5.401086807250977
129,,6369,-23.026060104370117,,,,,
130,1317.5662841796875,6418,,1.0940778255462646,3.009521722793579,6.165179252624512,1.7820085287094116,5.360053539276123
130,,6418,-23.158349990844727,,,,,
131,1313.0133056640625,6467,,1.094529390335083,3.0115203857421875,6.16134786605835,1.7776947021484375,5.345460414886475
131,,6467,-23.338607788085938,,,,,
132,1311.0147705078125,6516,,1.0952551364898682,3.014012098312378,6.100406646728516,1.7790402173995972,5.355732440948486
132,,6516,-23.508344650268555,,,,,
133,1316.9769287109375,6565,,1.0937286615371704,3.0102522373199463,5.910641670227051,1.7731478214263916,5.332002639770508
133,,6565,-23.607454299926758,,,,,
134,1308.09375,6614,,1.0907927751541138,3.000098705291748,5.861199855804443,1.7590863704681396,5.28983736038208
134,,6614,-23.794178009033203,,,,,
135,1313.298095703125,6663,,1.0901168584823608,3.0011396408081055,5.792427062988281,1.7639262676239014,5.317653179168701
135,,6663,-23.879650115966797,,,,,
136,1325.325927734375,6712,,1.0869097709655762,2.990652561187744,5.621378421783447,1.7530406713485718,5.279973983764648
136,,6712,-24.01293182373047,,,,,
137,1311.3441162109375,6761,,1.0875307321548462,2.9944710731506348,5.640308856964111,1.757217526435852,5.291947364807129
137,,6761,-24.146533966064453,,,,,
138,1307.8782958984375,6810,,1.0853954553604126,2.9883668422698975,5.581095218658447,1.7549465894699097,5.280969619750977
138,,6810,-24.26734161376953,,,,,
139,1315.6121826171875,6859,,1.0833803415298462,2.9846034049987793,5.518730640411377,1.7491647005081177,5.277053356170654
139,,6859,-24.469961166381836,,,,,
140,1305.9576416015625,6908,,1.0829366445541382,2.98355770111084,5.3255743980407715,1.7404102087020874,5.243173122406006
140,,6908,-24.586286544799805,,,,,
141,1305.2198486328125,6957,,1.0800774097442627,2.976597309112549,5.377447128295898,1.7572263479232788,5.3054656982421875
141,,6957,-24.770526885986328,,,,,
142,1310.402099609375,7006,,1.0808123350143433,2.979691505432129,5.2520036697387695,1.7542065382003784,5.293249130249023
142,,7006,-24.876567840576172,,,,,
143,1302.7247314453125,7055,,1.0759475231170654,2.9643990993499756,5.160714626312256,1.745231032371521,5.265899658203125
143,,7055,-24.97515296936035,,,,,
144,1309.570556640625,7104,,1.0776647329330444,2.972614288330078,5.062019348144531,1.751851201057434,5.290009021759033
144,,7104,-25.180816650390625,,,,,
145,1286.229248046875,7153,,1.075763463973999,2.964761734008789,4.885350227355957,1.7365635633468628,5.231081485748291
145,,7153,-25.365102767944336,,,,,
146,1305.558349609375,7202,,1.0729742050170898,2.9607090950012207,4.7961249351501465,1.7355602979660034,5.23327112197876
146,,7202,-25.389738082885742,,,,,
147,1316.3511962890625,7251,,1.0718961954116821,2.9566457271575928,4.818273067474365,1.7358261346817017,5.234780311584473
147,,7251,-25.61684799194336,,,,,
148,1309.4083251953125,7300,,1.0696643590927124,2.951002597808838,4.7068562507629395,1.736360788345337,5.235910415649414
148,,7300,-25.769962310791016,,,,,
149,1315.437744140625,7349,,1.0684794187545776,2.948596715927124,4.55544900894165,1.7358479499816895,5.238296985626221
149,,7349,-25.906272888183594,,,,,
150,1309.1697998046875,7398,,1.0659993886947632,2.94092059135437,4.579142093658447,1.7270927429199219,5.20352029800415
150,,7398,-25.977123260498047,,,,,
151,1306.657470703125,7447,,1.0678309202194214,2.9499828815460205,4.416291236877441,1.7266992330551147,5.2095842361450195
151,,7447,-26.13389015197754,,,,,
152,1307.9893798828125,7496,,1.063890814781189,2.9352073669433594,4.328746318817139,1.7303129434585571,5.217855453491211
152,,7496,-26.31900405883789,,,,,
153,1304.5223388671875,7545,,1.063430666923523,2.934450387954712,4.285054683685303,1.7252459526062012,5.205283164978027
153,,7545,-26.444822311401367,,,,,
154,1298.5791015625,7594,,1.061505913734436,2.928736686706543,4.189565181732178,1.7295451164245605,5.216305732727051
154,,7594,-26.586393356323242,,,,,
155,1307.6868896484375,7643,,1.0596654415130615,2.9240992069244385,4.033232688903809,1.7165477275848389,5.184927940368652
155,,7643,-26.679763793945312,,,,,
156,1304.9942626953125,7692,,1.060217261314392,2.9269423484802246,4.080014705657959,1.721064567565918,5.197526931762695
156,,7692,-26.843687057495117,,,,,
157,1299.347900390625,7741,,1.057486653327942,2.9178760051727295,3.9634079933166504,1.7155656814575195,5.174853801727295
157,,7741,-26.97175407409668,,,,,
158,1307.7998046875,7790,,1.0553232431411743,2.913588047027588,3.766221284866333,1.7133440971374512,5.174263000488281
158,,7790,-27.078983306884766,,,,,
159,1303.194580078125,7839,,1.0541765689849854,2.910874843597412,3.920341730117798,1.7084524631500244,5.163025379180908
159,,7839,-27.273488998413086,,,,,
160,1308.182861328125,7888,,1.0567976236343384,2.9183127880096436,3.599397659301758,1.7160310745239258,5.176615238189697
160,,7888,-27.396509170532227,,,,,
161,1309.6280517578125,7937,,1.0536311864852905,2.9110734462738037,3.5620360374450684,1.7068612575531006,5.155722618103027
161,,7937,-27.504383087158203,,,,,
162,1303.1688232421875,7986,,1.0527629852294922,2.9084315299987793,3.479843854904175,1.7066547870635986,5.156558990478516
162,,7986,-27.643177032470703,,,,,
163,1302.0050048828125,8035,,1.0514944791793823,2.907224416732788,3.4114174842834473,1.711689829826355,5.172032356262207
163,,8035,-27.725839614868164,,,,,
164,1304.91845703125,8084,,1.0486268997192383,2.901881217956543,3.432651996612549,1.7003239393234253,5.144514083862305
164,,8084,-27.935060501098633,,,,,
165,1314.614990234375,8133,,1.049416422843933,2.9038383960723877,3.3747541904449463,1.7049481868743896,5.155962944030762
165,,8133,-27.986576080322266,,,,,
166,1306.94580078125,8182,,1.0478510856628418,2.899653673171997,3.2027974128723145,1.6974360942840576,5.140685558319092
166,,8182,-28.111783981323242,,,,,
167,1294.4014892578125,8231,,1.0464470386505127,2.895376682281494,3.1934213638305664,1.696633219718933,5.130884647369385
167,,8231,-28.20165252685547,,,,,
168,1303.3350830078125,8280,,1.0494074821472168,2.907252073287964,3.119403600692749,1.7074809074401855,5.165050506591797
168,,8280,-28.40857696533203,,,,,
169,1302.6424560546875,8329,,1.0489492416381836,2.9049899578094482,3.148087739944458,1.7036410570144653,5.155717849731445
169,,8329,-28.520931243896484,,,,,
170,1308.2269287109375,8378,,1.0476415157318115,2.901520013809204,2.8964552879333496,1.6949207782745361,5.126589775085449
170,,8378,-28.597761154174805,,,,,
171,1291.2864990234375,8427,,1.0442891120910645,2.8919856548309326,2.910937786102295,1.6954236030578613,5.131603240966797
171,,8427,-28.764129638671875,,,,,
172,1292.9681396484375,8476,,1.0437431335449219,2.890075445175171,2.7921736240386963,1.6921838521957397,5.115161895751953
172,,8476,-28.945138931274414,,,,,
173,1295.9581298828125,8525,,1.040407419204712,2.880521535873413,2.7479324340820312,1.6796976327896118,5.078596115112305
173,,8525,-29.0611515045166,,,,,
174,1298.155517578125,8574,,1.0417829751968384,2.8878564834594727,2.5598316192626953,1.6885496377944946,5.1082234382629395
174,,8574,-29.122447967529297,,,,,
175,1300.44091796875,8623,,1.0433635711669922,2.891571283340454,2.6131746768951416,1.6944588422775269,5.1205267906188965
175,,8623,-29.302946090698242,,,,,
176,1288.48828125,8672,,1.040378212928772,2.882474422454834,2.4638707637786865,1.6871140003204346,5.101313591003418
176,,8672,-29.39828872680664,,,,,
177,1292.83837890625,8721,,1.041016697883606,2.8847618103027344,2.417726755142212,1.6881417036056519,5.104705333709717
177,,8721,-29.494993209838867,,,,,
178,1297.984130859375,8770,,1.0429878234863281,2.892699718475342,2.329348564147949,1.694639801979065,5.1273908615112305
178,,8770,-29.60803985595703,,,,,
179,1293.11865234375,8819,,1.0416804552078247,2.888932228088379,2.321977376937866,1.6922003030776978,5.120177268981934
179,,8819,-29.798831939697266,,,,,
180,1303.8131103515625,8868,,1.039396047592163,2.88446044921875,2.1419482231140137,1.6912087202072144,5.121555805206299
180,,8868,-29.969030380249023,,,,,
181,1303.4613037109375,8917,,1.0406650304794312,2.886611223220825,2.0268101692199707,1.6902563571929932,5.1126909255981445
181,,8917,-30.031953811645508,,,,,
